,movie_id,title,tags
71,1735,The Mummy: Tomb of the Dragon Emperor,"archaeologist rick o'connel travel to china, pit him against an emperor from the 2,000-year-old han dynasti who' return from the dead to pursu a quest for world domination. thi time, o'connel enlist the help of hi wife and son to quash the so-cal 'dragon emperor' and hi abus of supernatur power. adventur action fantasi brendan fraser jet li john hannah rob cohen"
72,297761,Suicide Squad,"from dc comic come the suicid squad, an antihero team of incarcer supervillain who act as deniabl asset for the unit state government, undertak high-risk black op mission in exchang for commut prison sentences. action adventur crime fantasi scienc fiction dc comic share univers anti hero secret mission villain superhero supervillain dc extend univers will smith margot robbi joel kinnaman david ayer"
73,2698,Evan Almighty,god contact congressman evan baxter and tell him to build an ark in prepar for a great flood. fantasi comedi famili father son relationship daili life marri coupl support father marriag faith baustel rescu anim natur duringcreditssting noah' ark steve carel lauren graham john goodman tom shadyac
74,137113,Edge of Tomorrow,"major bill cage is an offic who ha never seen a day of combat when he is unceremoni demot and drop into combat. cage is kill within minutes, manag to take an alpha alien down with him. he awaken back at the begin of the same day and is forc to fight and die again... and again - as physic contact with the alien ha thrown him into a time loop. action scienc fiction deja vu time warp restart dystopia war alien militari offic soldier alien invas exoskeleton tom cruis emili blunt brendan gleeson doug liman"
75,9804,Waterworld,"in a futurist world where the polar ice cap have melt and made earth a liquid planet, a beauti barmaid rescu a mutant seafar from a float island prison. they escape, along with her young charge, enola, and sail off aboard hi ship. but the trio soon becom the target of a menac pirat who covet the map to 'dryland' – which is tattoo on enola' back. adventur action ocean tattoo mutant water dystopia doomsday kevin costner chaim girafi rick avil kevin reynold"
76,14869,G.I. Joe: The Rise of Cobra,"from the egyptian desert to deep below the polar ice caps, the elit g.i. joe team use the latest in next-gener spi and militari equip to fight the corrupt arm dealer destro and the grow threat of the mysteri cobra organ to prevent them from plung the world into chaos. adventur action thriller scienc fiction terrorist secret hostag technolog warhead govern presid reveng murder attack explos scientist laser evil cobra denni quaid chan tatum marlon wayan stephen sommer"
77,150540,Inside Out,"grow up can be a bumpi road, and it' no except for riley, who is uproot from her midwest life when her father start a new job in san francisco. like all of us, riley is guid by her emot - joy, fear, anger, disgust and sadness. the emot live in headquarters, the control center insid riley' mind, where they help advis her through everyday life. as riley and her emot struggl to adjust to a new life in san francisco, turmoil ensu in headquarters. although joy, riley' main and most import emotion, tri to keep thing positive, the emot conflict on how best to navig a new city, hous and school. drama comedi anim famili dream cartoon imaginari friend anim famili move kid unicorn duringcreditssting 3d emot ami poehler phylli smith richard kind pete docter"
78,278927,The Jungle Book,"after a threat from the tiger shere khan forc him to flee the jungle, a man-cub name mowgli embark on a journey of self discoveri with the help of panther, bagheera, and free spirit bear, baloo. famili adventur drama fantasi base on novel snake wolf eleph tiger feral child panther remak bear jungl talk anim orphan anim talk to anim neel sethi bill murray ben kingsley jon favreau"
79,10138,Iron Man 2,"with the world now awar of hi dual life as the armor superhero iron man, billionair inventor toni stark face pressur from the government, the press and the public to share hi technolog with the military. unwil to let go of hi invention, stark, with pepper pott and jame 'rhodey' rhode at hi side, must forg new allianc – and confront power enemies. adventur action scienc fiction malibu marvel comic superhero base on comic book reveng aftercreditssting marvel cinemat univers robert downey jr. gwyneth paltrow don cheadl jon favreau"
80,58595,Snow White and the Huntsman,"after the evil queen marri the king, she perform a violent coup in which the king is murder and hi daughter, snow white, is taken captive. almost a decad later, a grown snow white is still in the clutch of the queen. in order to obtain immortality, the evil queen need the heart of snow white. after snow escap the castle, the queen send the huntsman to find her in the dark forest. adventur fantasi drama queen magic fairi tale immort forest decept woman etern youth snow white evil queen evil stepmoth imprison sorceress kristen stewart charliz theron chri hemsworth rupert sander"
81,102651,Maleficent,"the untold stori of disney' most icon villain from the 1959 classic 'sleep beauty'. a beautiful, pure-heart young woman, malefic ha an idyl life grow up in a peaceabl forest kingdom, until one day when an invad armi threaten the harmoni of the land. malefic rise to be the land' fiercest protector, but she ultim suffer a ruthless betray – an act that begin to turn her heart into stone. bent on revenge, malefic face an epic battl with the invad king' successor and, as a result, place a curs upon hi newborn infant aurora. as the child grows, malefic realiz that aurora hold the key to peac in the kingdom - and to maleficent' true happi as well. fantasi adventur action famili romanc fairi tale villain sleep beauti dark fantasi base on fairi tale adapt retel literari adapt 3d angelina joli ell fan sharlto copley robert stromberg"
82,119450,Dawn of the Planet of the Apes,"a group of scientist in san francisco struggl to stay aliv in the aftermath of a plagu that is wipe out humanity, while caesar tri to maintain domin over hi commun of intellig apes. scienc fiction action drama thriller leader coloni post-apocalypt dystopia forest sequel wood ape scientist monkey medic research anim attack plagu 3d andi serki jason clark gari oldman matt reev"
83,79698,The Lovers,"the lover is an epic romanc time travel adventur film. helm by roland joffé from a stori by ajey jhankar, the film is a sweep tale of an imposs love set against the backdrop of the first anglo-maratha war across two time period and contin and centr around four charact — a british offic in 18th centuri coloni india, the indian woman he fall deepli in love with, an american present-day marin biologist and hi wife. action adventur scienc fiction romanc josh hartnett simon kessel tamsin egerton roland joffé"
84,64686,47 Ronin,"base on the origin 1941 movi from japan, and from ancient japan’ most endur tale, the epic 3d fantasy-adventur 47 ronin is born. keanu reev lead the cast as kai, an outcast who join oishi (hiroyuki sanada), the leader of the 47 outcast samurai. togeth they seek vengeanc upon the treacher overlord who kill their master and banish their kind. to restor honor to their homeland, the warrior embark upon a quest that challeng them with a seri of trial that would destroy ordinari warriors. drama action adventur fantasi japan suicid samurai base on true stori samurai sword ronin shogun half breed 3d keanu reev hiroyuki sanada kou shibasaki carl rinsch"
